0.920516145721,0.036975102631,0.0587304066988,0.356734585752,0.22717719021
0.377108946791,0.580363674903,0.0588041775924,0.356718569675,0.227166983582
0.377099645602,0.0369725046228,0.602240296223,0.356709780156,0.227161382007
0.376997994954,0.036962433116,0.602804807142,0.356613723034,0.227100159779
0.805079982571,0.0801426712701,0.266431174583,0.760575795067,0.484395609921
0.377124620336,0.0369749763029,0.602125461186,0.356733380384,0.227176422059
0.377071571944,0.0369697243283,0.60238850299,0.356683250996,0.22714447421
0.377129317376,0.0369754422834,0.0587183573096,0.900128066504,0.227179249615
0.377128724049,0.0369753831665,0.0587203846254,0.900127506392,0.22717889256
0.37712844821,0.0369753557356,0.0587213292819,0.900127245933,0.227178726541
0.377124966402,0.0369750105633,0.0587338910396,0.900123956926,0.227176630427
0.920491749118,0.0369726881634,0.0588407205683,0.356711532112,0.227162498544
0.377129454396,0.0369754559671,0.0587178864301,0.900128195817,0.227179332058
0.377124948689,0.0369750088096,0.0587339583282,0.356733690616,0.770566869335
0.377118212376,0.0369743422114,0.0587615948145,0.356727325439,0.770562813032
0.377130403331,0.036975551576,0.0587143736428,0.356738840861,0.770570152269
0.377121042078,0.0369746221901,0.0587495373276,0.356729999347,0.770564517021
0.377120756074,0.0369745938915,0.0587507297006,0.356729729094,0.770564344799
